domain,problem,config,solved,cost,wall,search_time,picked,tr_off,tr_on,probe_time
logistics00,probLOGISTICS-12-1.pddl,selector,0,,1799.902,,off,7250,7250,10.697
logistics00,probLOGISTICS-13-0.pddl,off,0,,1799.395,,,,,
logistics00,probLOGISTICS-13-0.pddl,on,0,,1799.419,,,,,
logistics00,probLOGISTICS-13-0.pddl,selector,0,,1800.050,,off,200180,200180,10.753
logistics00,probLOGISTICS-13-1.pddl,off,0,,1799.494,,,,,
logistics00,probLOGISTICS-13-1.pddl,on,0,,1799.391,,,,,
logistics00,probLOGISTICS-13-1.pddl,selector,0,,1800.069,,off,200180,200180,10.757
logistics00,probLOGISTICS-14-0.pddl,off,0,,1799.544,,,,,
logistics00,probLOGISTICS-14-0.pddl,on,0,,1799.494,,,,,
logistics00,probLOGISTICS-14-0.pddl,selector,0,,1800.252,,off,284393,284393,10.910
logistics00,probLOGISTICS-14-1.pddl,off,0,,1799.391,,,,,
logistics00,probLOGISTICS-14-1.pddl,on,0,,1799.454,,,,,
logistics00,probLOGISTICS-14-1.pddl,selector,0,,1799.561,,off,284393,284393,11.211
logistics00,probLOGISTICS-15-0.pddl,off,0,,1799.409,,,,,
logistics00,probLOGISTICS-15-0.pddl,on,0,,1799.413,,,,,
logistics00,probLOGISTICS-15-0.pddl,selector,0,,1800.317,,off,196709,196709,10.908
logistics00,probLOGISTICS-15-1.pddl,off,0,,1799.365,,,,,
logistics00,probLOGISTICS-15-1.pddl,on,0,,1799.419,,,,,
logistics00,probLOGISTICS-15-1.pddl,selector,0,,1800.174,,off,196709,196709,10.855
logistics00,probLOGISTICS-4-0.pddl,off,1,20,0.468,0.00700039,,,,
logistics00,probLOGISTICS-4-0.pddl,on,1,20,0.468,0.00705438,,,,
logistics00,probLOGISTICS-4-0.pddl,selector,1,20,0.719,0.0112712,presolve,,,
logistics00,probLOGISTICS-4-1.pddl,off,1,19,0.568,0.00899981,,,,
logistics00,probLOGISTICS-4-1.pddl,on,1,19,0.568,0.00977621,,,,
logistics00,probLOGISTICS-4-1.pddl,selector,1,19,0.769,0.0100002,presolve,,,
logistics00,probLOGISTICS-4-2.pddl,off,1,15,0.517,0.00700259,,,,
logistics00,probLOGISTICS-4-2.pddl,on,1,15,0.568,0.00704515,,,,
logistics00,probLOGISTICS-4-2.pddl,selector,1,15,0.719,0.00704581,presolve,,,
logistics00,probLOGISTICS-5-0.pddl,off,1,27,0.518,0.0244619,,,,
logistics00,probLOGISTICS-5-0.pddl,on,1,27,0.467,0.0165615,,,,
logistics00,probLOGISTICS-5-0.pddl,selector,1,27,0.619,0.0165032,presolve,,,
logistics00,probLOGISTICS-5-1.pddl,off,1,17,0.467,0.0100034,,,,
logistics00,probLOGISTICS-5-1.pddl,on,1,17,0.417,0.0069672,,,,
logistics00,probLOGISTICS-5-1.pddl,selector,1,17,0.668,0.010072,presolve,,,
logistics00,probLOGISTICS-5-2.pddl,off,1,8,0.417,0.00386113,,,,
logistics00,probLOGISTICS-5-2.pddl,on,1,8,0.417,0.00320667,,,,
logistics00,probLOGISTICS-5-2.pddl,selector,1,8,0.619,0.00328545,presolve,,,
logistics00,probLOGISTICS-6-0.pddl,off,1,25,0.518,0.0214867,,,,
logistics00,probLOGISTICS-6-0.pddl,on,1,25,0.467,0.0212283,,,,
logistics00,probLOGISTICS-6-0.pddl,selector,1,25,0.669,0.0212571,presolve,,,
logistics00,probLOGISTICS-6-1.pddl,off,1,14,0.518,0.0110002,,,,
logistics00,probLOGISTICS-6-1.pddl,on,1,14,0.417,0.00702524,,,,
logistics00,probLOGISTICS-6-1.pddl,selector,1,14,0.669,0.0102851,presolve,,,
logistics00,probLOGISTICS-6-2.pddl,off,1,25,0.417,0.0210017,,,,
logistics00,probLOGISTICS-6-2.pddl,on,1,25,0.518,0.0317426,,,,
logistics00,probLOGISTICS-6-2.pddl,selector,1,25,0.719,0.0339992,presolve,,,
logistics00,probLOGISTICS-6-9.pddl,off,1,24,0.517,0.028024,,,,
logistics00,probLOGISTICS-6-9.pddl,on,1,24,0.568,0.0283873,,,,
logistics00,probLOGISTICS-6-9.pddl,selector,1,24,0.719,0.0290003,presolve,,,
logistics00,probLOGISTICS-7-0.pddl,off,1,36,1.171,0.685963,,,,
logistics00,probLOGISTICS-7-0.pddl,on,1,36,0.971,0.476701,,,,
logistics00,probLOGISTICS-7-0.pddl,selector,1,36,1.322,0.674004,presolve,,,
logistics00,probLOGISTICS-7-1.pddl,off,1,44,1.775,1.34295,,,,
logistics00,probLOGISTICS-7-1.pddl,on,1,44,1.925,1.41871,,,,
logistics00,probLOGISTICS-7-1.pddl,selector,1,44,1.926,1.37923,presolve,,,
logistics00,probLOGISTICS-8-0.pddl,off,1,31,1.071,0.626198,,,,
logistics00,probLOGISTICS-8-0.pddl,on,1,31,1.071,0.637516,,,,
logistics00,probLOGISTICS-8-0.pddl,selector,1,31,1.222,0.632326,presolve,,,
logistics00,probLOGISTICS-8-1.pddl,off,1,44,3.386,2.93868,,,,
logistics00,probLOGISTICS-8-1.pddl,on,1,44,3.235,2.78114,,,,
logistics00,probLOGISTICS-8-1.pddl,selector,1,44,2.580,1.90109,presolve,,,
logistics00,probLOGISTICS-9-0.pddl,off,1,36,1.725,1.21026,,,,
logistics00,probLOGISTICS-9-0.pddl,on,1,36,1.574,1.13711,,,,
logistics00,probLOGISTICS-9-0.pddl,selector,1,36,1.775,1.14293,presolve,,,
logistics00,probLOGISTICS-9-1.pddl,off,1,30,1.121,0.640353,,,,
logistics00,probLOGISTICS-9-1.pddl,on,1,30,1.071,0.544568,,,,
logistics00,probLOGISTICS-9-1.pddl,selector,1,30,1.474,0.777981,presolve,,,
logistics98,prob01.pddl,off,1,26,12.887,12.3711,,,,
logistics98,prob01.pddl,on,1,26,12.946,12.3052,,,,
logistics98,prob01.pddl,selector,1,26,24.015,12.6217,off,10082,10082,10.806
logistics98,prob02.pddl,off,0,,1799.490,,,,,
logistics98,prob02.pddl,on,0,,1799.496,,,,,
logistics98,prob02.pddl,selector,0,,1799.321,,off,233617,233617,11.007
logistics98,prob03.pddl,off,0,,1799.669,,,,,
logistics98,prob03.pddl,on,0,,1799.773,,,,,
logistics98,prob03.pddl,selector,0,,1799.802,,off,677091,677091,12.314
logistics98,prob04.pddl,off,0,,1799.954,,,,,
logistics98,prob04.pddl,on,0,,1799.832,,,,,
logistics98,prob04.pddl,selector,0,,1799.888,,off,1069289,1069289,12.569
logistics98,prob05.pddl,off,1,22,1.977,1.40612,,,,
logistics98,prob05.pddl,on,1,22,1.977,1.41073,,,,
logistics98,prob05.pddl,selector,1,22,1.623,0.953292,presolve,,,
logistics98,prob06.pddl,off,0,,1800.206,,,,,
logistics98,prob06.pddl,on,0,,1799.737,,,,,
logistics98,prob06.pddl,selector,0,,1800.070,,off,579092,579092,32.750
logistics98,prob07.pddl,off,0,,1799.661,,,,,
logistics98,prob07.pddl,on,0,,1799.821,,,,,
logistics98,prob07.pddl,selector,0,,1799.637,,off,416803,416803,12.207
logistics98,prob08.pddl,off,0,,729.855,,,,,
logistics98,prob08.pddl,on,0,,457.601,,,,,
logistics98,prob08.pddl,selector,0,,448.043,,off,953495,953495,14.328
logistics98,prob09.pddl,off,0,,1800.044,,,,,
logistics98,prob09.pddl,on,0,,1800.050,,,,,
logistics98,prob09.pddl,selector,0,,1799.883,,off,1935859,1935859,78.475
logistics98,prob10.pddl,off,0,,1800.251,,,,,
logistics98,prob10.pddl,on,0,,1800.308,,,,,
logistics98,prob10.pddl,selector,0,,1799.494,,off,1465199,1465199,15.032
logistics98,prob11.pddl,off,0,,1799.701,,,,,
logistics98,prob11.pddl,on,0,,1799.753,,,,,
logistics98,prob11.pddl,selector,0,,1800.458,,off,796683,796683,12.980
logistics98,prob12.pddl,off,0,,429.169,,,,,
logistics98,prob12.pddl,on,0,,450.008,,,,,
logistics98,prob12.pddl,selector,0,,560.102,,off,1040730,1040730,44.119
logistics98,prob13.pddl,off,0,,1419.594,,,,,
logistics98,prob13.pddl,on,0,,1295.709,,,,,
logistics98,prob13.pddl,selector,0,,1295.114,,off,932810,932810,21.322
logistics98,prob14.pddl,off,0,,144.641,,,,,
logistics98,prob14.pddl,on,0,,143.743,,,,,
logistics98,prob14.pddl,selector,0,,241.277,,off,3175984,3175984,65.439
logistics98,prob15.pddl,off,0,,1799.732,,,,,
logistics98,prob15.pddl,on,0,,1799.924,,,,,
logistics98,prob15.pddl,selector,0,,1800.058,,off,992844,992844,12.416
logistics98,prob16.pddl,off,0,,1799.501,,,,,
logistics98,prob16.pddl,on,0,,1799.447,,,,,
logistics98,prob16.pddl,selector,0,,1800.123,,off,1107814,1107814,19.756
logistics98,prob17.pddl,off,0,,1800.232,,,,,
logistics98,prob17.pddl,on,0,,1800.122,,,,,
logistics98,prob17.pddl,selector,0,,1799.653,,off,1180258,1180258,39.241
logistics98,prob18.pddl,off,0,,1799.959,,,,,
logistics98,prob18.pddl,on,0,,1799.787,,,,,
logistics98,prob18.pddl,selector,0,,1800.039,,off,3782444,3908018,152.610
logistics98,prob19.pddl,off,0,,161.583,,,,,
logistics98,prob19.pddl,on,0,,190.802,,,,,
logistics98,prob19.pddl,selector,0,,338.511,,off,5526144,5679471,142.818
logistics98,prob20.pddl,off,0,,1799.440,,,,,
logistics98,prob20.pddl,on,0,,1799.522,,,,,
logistics98,prob20.pddl,selector,0,,1800.025,,off,4237915,4175171,152.540
logistics98,prob21.pddl,off,0,,1799.515,,,,,
logistics98,prob21.pddl,on,0,,1800.365,,,,,
logistics98,prob21.pddl,selector,0,,1799.926,,off,3817571,3796290,139.539
logistics98,prob22.pddl,off,0,,236.463,,,,,
logistics98,prob22.pddl,on,0,,269.642,,,,,
logistics98,prob22.pddl,selector,0,,353.174,,off,6885095,6885095,191.337
logistics98,prob23.pddl,off,0,,1703.375,,,,,
logistics98,prob23.pddl,on,0,,1758.376,,,,,
logistics98,prob23.pddl,selector,0,,1799.934,,off,1362745,1362745,34.265
logistics98,prob24.pddl,off,0,,1753.806,,,,,
logistics98,prob24.pddl,on,0,,1789.808,,,,,
logistics98,prob24.pddl,selector,0,,1799.839,,off,1564235,1564235,59.299
logistics98,prob25.pddl,off,0,,1799.270,,,,,
logistics98,prob25.pddl,on,0,,1799.540,,,,,
logistics98,prob25.pddl,selector,0,,1800.168,,off,6266007,6266007,189.734
logistics98,prob26.pddl,off,0,,202.738,,,,,
logistics98,prob26.pddl,on,0,,186.485,,,,,
logistics98,prob26.pddl,selector,0,,317.215,,off,4267095,4267095,163.918
logistics98,prob27.pddl,off,0,,1799.740,,,,,
logistics98,prob27.pddl,on,0,,1799.635,,,,,
logistics98,prob27.pddl,selector,0,,1799.456,,off,4445707,4445707,157.148
logistics98,prob28.pddl,off,0,,524.354,,,,,
logistics98,prob28.pddl,on,0,,489.149,,,,,
logistics98,prob28.pddl,selector,0,,636.762,,off,17948155,17948155,446.301
logistics98,prob29.pddl,off,0,,209.087,,,,,
logistics98,prob29.pddl,on,0,,227.133,,,,,
logistics98,prob29.pddl,selector,0,,348.898,,off,6828022,6828022,188.545
logistics98,prob30.pddl,off,0,,219.505,,,,,
logistics98,prob30.pddl,on,0,,264.492,,,,,
logistics98,prob30.pddl,selector,0,,325.552,,off,8460043,8460043,179.999
logistics98,prob31.pddl,off,1,13,0.467,0.017998,,,,
logistics98,prob31.pddl,on,1,13,0.467,0.0179953,,,,
logistics98,prob31.pddl,selector,1,13,0.669,0.0289524,presolve,,,
logistics98,prob32.pddl,off,1,20,0.568,0.0436364,,,,
logistics98,prob32.pddl,on,1,20,0.568,0.0497677,,,,
logistics98,prob32.pddl,selector,1,20,0.719,0.0450409,presolve,,,
logistics98,prob33.pddl,off,1,27,21.484,20.8097,,,,
logistics98,prob33.pddl,on,1,27,16.865,16.22,,,,
logistics98,prob33.pddl,selector,1,27,25.109,13.9868,off,7620,7620,10.653
logistics98,prob34.pddl,off,0,,1799.463,,,,,
logistics98,prob34.pddl,on,0,,1799.462,,,,,
logistics98,prob34.pddl,selector,0,,1799.944,,off,401254,401254,11.611
logistics98,prob35.pddl,off,0,,1799.655,,,,,
logistics98,prob35.pddl,on,0,,1799.520,,,,,
logistics98,prob35.pddl,selector,0,,1799.753,,off,251972,251972,11.360
miconic,s1-0.pddl,off,1,4,0.417,0.000528636,,,,
miconic,s1-0.pddl,on,1,4,0.417,0.000508407,,,,
miconic,s1-0.pddl,selector,1,4,0.719,0.00070447,presolve,,,
miconic,s1-1.pddl,off,1,3,0.518,0.000651642,,,,
miconic,s1-1.pddl,on,1,3,0.467,0.000614414,,,,
miconic,s1-1.pddl,selector,1,3,0.669,0.000643375,presolve,,,
miconic,s1-2.pddl,off,1,4,0.467,0.000771487,,,,
miconic,s1-2.pddl,on,1,4,0.467,0.000652719,,,,
miconic,s1-2.pddl,selector,1,4,0.618,0.000521219,presolve,,,
miconic,s1-3.pddl,off,1,4,0.467,0.000722092,,,,
miconic,s1-3.pddl,on,1,4,0.467,0.000655462,,,,
miconic,s1-3.pddl,selector,1,4,0.669,0.00071098,presolve,,,
miconic,s1-4.pddl,off,1,4,0.467,0.000610388,,,,
miconic,s1-4.pddl,on,1,4,0.467,0.000287105,,,,
miconic,s1-4.pddl,selector,1,4,0.668,0.000686114,presolve,,,
miconic,s10-0.pddl,off,1,33,0.719,0.13508,,,,
miconic,s10-0.pddl,on,1,33,0.668,0.117663,,,,
miconic,s10-0.pddl,selector,1,33,0.668,0.0930752,presolve,,,
miconic,s10-1.pddl,off,1,32,0.618,0.149469,,,,
miconic,s10-1.pddl,on,1,32,0.617,0.160321,,,,
miconic,s10-1.pddl,selector,1,32,0.719,0.149545,presolve,,,
miconic,s10-2.pddl,off,1,32,0.568,0.132999,,,,
miconic,s10-2.pddl,on,1,32,0.568,0.13298,,,,
miconic,s10-2.pddl,selector,1,32,0.719,0.132243,presolve,,,
miconic,s10-3.pddl,off,1,34,0.719,0.13442,,,,
miconic,s10-3.pddl,on,1,34,0.719,0.130622,,,,
miconic,s10-3.pddl,selector,1,34,0.920,0.142838,presolve,,,
miconic,s10-4.pddl,off,1,33,0.819,0.207981,,,,
miconic,s10-4.pddl,on,1,33,0.769,0.195205,,,,
miconic,s10-4.pddl,selector,1,33,0.919,0.197598,presolve,,,
miconic,s11-0.pddl,off,1,37,1.020,0.407567,,,,
miconic,s11-0.pddl,on,1,37,1.021,0.414499,,,,
miconic,s11-0.pddl,selector,1,37,1.172,0.403987,presolve,,,
miconic,s11-1.pddl,off,1,34,0.869,0.249987,,,,
miconic,s11-1.pddl,on,1,34,0.819,0.191198,,,,
miconic,s11-1.pddl,selector,1,34,0.979,0.189652,presolve,,,
miconic,s11-2.pddl,off,1,38,0.819,0.197794,,,,
miconic,s11-2.pddl,on,1,38,0.769,0.187894,,,,
miconic,s11-2.pddl,selector,1,38,0.769,0.126349,presolve,,,
miconic,s11-3.pddl,off,1,38,1.121,0.526399,,,,
miconic,s11-3.pddl,on,1,38,0.819,0.359839,,,,
miconic,s11-3.pddl,selector,1,38,1.272,0.51907,presolve,,,
miconic,s11-4.pddl,off,1,35,0.969,0.334964,,,,
miconic,s11-4.pddl,on,1,35,1.021,0.416325,,,,
miconic,s11-4.pddl,selector,1,35,1.121,0.411798,presolve,,,
miconic,s12-0.pddl,off,1,40,0.870,0.372466,,,,
miconic,s12-0.pddl,on,1,40,1.171,0.430361,,,,
miconic,s12-0.pddl,selector,1,40,0.970,0.358577,presolve,,,
miconic,s12-1.pddl,off,1,40,1.071,0.454553,,,,
miconic,s12-1.pddl,on,1,40,0.819,0.321655,,,,
miconic,s12-1.pddl,selector,1,40,1.171,0.34794,presolve,,,
miconic,s12-2.pddl,off,1,40,1.273,0.661505,,,,
miconic,s12-2.pddl,on,1,40,1.221,0.669986,,,,
miconic,s12-2.pddl,selector,1,40,1.724,0.842984,presolve,,,
miconic,s12-3.pddl,off,1,39,1.523,0.860981,,,,
miconic,s12-3.pddl,on,1,39,1.120,0.621985,,,,
miconic,s12-3.pddl,selector,1,39,1.372,0.62335,presolve,,,
miconic,s12-4.pddl,off,1,41,0.769,0.238998,,,,
miconic,s12-4.pddl,on,1,41,0.870,0.31522,,,,
miconic,s12-4.pddl,selector,1,41,0.970,0.222424,presolve,,,
miconic,s13-0.pddl,off,1,44,1.775,1.26203,,,,
miconic,s13-0.pddl,on,1,44,2.378,1.76396,,,,
miconic,s13-0.pddl,selector,1,44,1.924,1.2735,presolve,,,
miconic,s13-1.pddl,off,1,42,1.522,1.04998,,,,
miconic,s13-1.pddl,on,1,42,2.026,1.48566,,,,
miconic,s13-1.pddl,selector,1,42,1.724,1.05662,presolve,,,
miconic,s13-2.pddl,off,1,46,1.071,0.476238,,,,
miconic,s13-2.pddl,on,1,46,0.969,0.452506,,,,
miconic,s13-2.pddl,selector,1,46,1.474,0.689767,presolve,,,
miconic,s13-3.pddl,off,1,43,1.524,0.9178,,,,
miconic,s13-3.pddl,on,1,43,1.071,0.578244,,,,
miconic,s13-3.pddl,selector,1,43,1.272,0.585476,presolve,,,
miconic,s13-4.pddl,off,1,41,2.931,2.32795,,,,
miconic,s13-4.pddl,on,1,41,2.580,2.10589,,,,
miconic,s13-4.pddl,selector,1,41,3.938,3.21824,presolve,,,
miconic,s14-0.pddl,off,1,45,2.228,1.73899,,,,
miconic,s14-0.pddl,on,1,45,2.228,1.73177,,,,
miconic,s14-0.pddl,selector,1,45,2.428,1.72178,presolve,,,
miconic,s14-1.pddl,off,1,47,2.177,1.62295,,,,
miconic,s14-1.pddl,on,1,47,1.825,1.34809,,,,
miconic,s14-1.pddl,selector,1,47,1.925,1.3566,presolve,,,
miconic,s14-2.pddl,off,1,49,2.076,1.50498,,,,
miconic,s14-2.pddl,on,1,49,1.473,0.972379,,,,
miconic,s14-2.pddl,selector,1,49,1.573,1.02084,presolve,,,
miconic,s14-3.pddl,off,1,42,1.422,0.842982,,,,
miconic,s14-3.pddl,on,1,42,1.473,0.849286,,,,
miconic,s14-3.pddl,selector,1,42,1.271,0.564985,presolve,,,
miconic,s14-4.pddl,off,1,45,3.586,3.03486,,,,
miconic,s14-4.pddl,on,1,45,2.880,2.28893,,,,
miconic,s14-4.pddl,selector,1,45,4.239,3.35384,presolve,,,
miconic,s15-0.pddl,off,1,46,3.534,3.02363,,,,
miconic,s15-0.pddl,on,1,46,4.945,4.27092,,,,
miconic,s15-0.pddl,selector,1,46,5.195,4.34045,presolve,,,
miconic,s15-1.pddl,off,1,50,2.176,1.6778,,,,
miconic,s15-1.pddl,on,1,50,3.031,2.37576,,,,
miconic,s15-1.pddl,selector,1,50,2.328,1.68363,presolve,,,
miconic,s15-2.pddl,off,1,50,3.282,2.61715,,,,
miconic,s15-2.pddl,on,1,50,2.529,1.91598,,,,
miconic,s15-2.pddl,selector,1,50,2.480,1.89169,presolve,,,
miconic,s15-3.pddl,off,1,50,2.629,2.10097,,,,
miconic,s15-3.pddl,on,1,50,3.586,2.92405,,,,
miconic,s15-3.pddl,selector,1,50,3.736,2.95189,presolve,,,
miconic,s15-4.pddl,off,1,47,3.937,3.35993,,,,
miconic,s15-4.pddl,on,1,47,3.485,2.958,,,,
miconic,s15-4.pddl,selector,1,47,4.943,4.10386,presolve,,,
miconic,s16-0.pddl,off,1,53,9.117,8.41546,,,,
miconic,s16-0.pddl,on,1,53,9.116,8.44265,,,,
miconic,s16-0.pddl,selector,1,53,20.478,9.00958,off,2106,2106,10.902
miconic,s16-1.pddl,off,1,52,5.847,5.15673,,,,
miconic,s16-1.pddl,on,1,52,6.955,6.29043,,,,
miconic,s16-1.pddl,selector,1,52,7.456,6.53886,presolve,,,
miconic,s16-2.pddl,off,1,55,5.446,4.73187,,,,
miconic,s16-2.pddl,on,1,55,3.938,3.29497,,,,
miconic,s16-2.pddl,selector,1,55,5.548,4.67887,presolve,,,
miconic,s16-3.pddl,off,1,52,3.284,2.767,,,,
miconic,s16-3.pddl,on,1,52,4.341,3.61486,,,,
miconic,s16-3.pddl,selector,1,52,6.804,6.11791,presolve,,,
miconic,s16-4.pddl,off,1,53,3.285,2.58491,,,,
miconic,s16-4.pddl,on,1,53,2.328,1.72197,,,,
miconic,s16-4.pddl,selector,1,53,3.434,2.56477,presolve,,,
miconic,s17-0.pddl,off,1,56,5.496,4.9162,,,,
miconic,s17-0.pddl,on,1,56,6.552,5.83315,,,,
miconic,s17-0.pddl,selector,1,56,6.301,5.34746,presolve,,,
miconic,s17-1.pddl,off,1,54,9.663,9.0779,,,,
miconic,s17-1.pddl,on,1,54,10.327,9.63971,,,,
miconic,s17-1.pddl,selector,1,54,10.123,9.17665,presolve,,,
miconic,s17-2.pddl,off,1,54,10.428,9.83007,,,,
miconic,s17-2.pddl,on,1,54,11.988,11.2307,,,,
miconic,s17-2.pddl,selector,1,54,25.407,13.7986,off,4530,4530,11.005
miconic,s17-3.pddl,off,1,60,19.277,18.5826,,,,
miconic,s17-3.pddl,on,1,60,16.816,16.2026,,,,
miconic,s17-3.pddl,selector,1,60,27.474,16.1437,off,4700,4700,10.808
miconic,s17-4.pddl,off,1,55,43.295,42.6387,,,,
miconic,s17-4.pddl,on,1,55,48.574,47.8395,,,,
miconic,s17-4.pddl,selector,1,55,64.128,52.7209,off,4005,4005,10.756
miconic,s18-0.pddl,off,1,59,13.342,12.7412,,,,
miconic,s18-0.pddl,on,1,59,15.307,14.5527,,,,
miconic,s18-0.pddl,selector,1,59,23.993,12.6187,off,3995,3995,10.857
miconic,s18-1.pddl,off,1,58,11.233,10.6006,,,,
miconic,s18-1.pddl,on,1,58,13.788,13.0432,,,,
miconic,s18-1.pddl,selector,1,58,26.871,15.4442,off,3157,3157,10.808
miconic,s18-2.pddl,off,1,58,55.317,54.4907,,,,
miconic,s18-2.pddl,on,1,58,53.207,52.5396,,,,
miconic,s18-2.pddl,selector,1,58,57.804,46.2433,off,6240,6240,10.903
miconic,s18-3.pddl,off,1,60,11.478,10.8624,,,,
miconic,s18-3.pddl,on,1,60,11.675,10.9023,,,,
miconic,s18-3.pddl,selector,1,60,29.434,17.931,off,2835,2835,10.905
miconic,s18-4.pddl,off,1,57,12.032,11.2935,,,,
miconic,s18-4.pddl,on,1,57,8.614,7.82127,,,,
miconic,s18-4.pddl,selector,1,57,8.108,7.29583,presolve,,,
miconic,s19-0.pddl,off,1,62,140.665,139.781,,,,
miconic,s19-0.pddl,on,1,62,126.772,125.873,,,,
miconic,s19-0.pddl,selector,1,62,157.244,145.456,off,8572,8572,11.008
miconic,s19-1.pddl,off,1,65,55.562,54.8768,,,,
miconic,s19-1.pddl,on,1,65,63.073,62.3394,,,,
miconic,s19-1.pddl,selector,1,65,82.333,70.6744,off,5094,5094,11.008
miconic,s19-2.pddl,off,1,63,46.545,45.7776,,,,
miconic,s19-2.pddl,on,1,63,38.176,37.4044,,,,
miconic,s19-2.pddl,selector,1,63,57.379,46.0454,off,8798,8798,10.805
miconic,s19-3.pddl,off,1,64,33.153,32.4275,,,,
miconic,s19-3.pddl,on,1,64,32.705,32.0382,,,,
miconic,s19-3.pddl,selector,1,64,46.029,34.2695,off,5642,5642,11.058
miconic,s19-4.pddl,off,1,63,87.513,86.8168,,,,
miconic,s19-4.pddl,on,1,63,91.791,90.9292,,,,
miconic,s19-4.pddl,selector,1,63,110.095,98.6039,off,8679,8679,10.802
miconic,s2-0.pddl,off,1,7,0.417,0.000726075,,,,
miconic,s2-0.pddl,on,1,7,0.417,0.000903081,,,,
miconic,s2-0.pddl,selector,1,7,0.669,0.000960277,presolve,,,
miconic,s2-1.pddl,off,1,7,0.568,0.00103648,,,,
miconic,s2-1.pddl,on,1,7,0.467,0.00100045,,,,
miconic,s2-1.pddl,selector,1,7,0.668,0.000951644,presolve,,,
miconic,s2-2.pddl,off,1,7,0.467,0.000612794,,,,
miconic,s2-2.pddl,on,1,7,0.467,0.000673127,,,,
miconic,s2-2.pddl,selector,1,7,0.719,0.000970959,presolve,,,
miconic,s2-3.pddl,off,1,7,0.417,0.000600201,,,,
miconic,s2-3.pddl,on,1,7,0.518,0.000964029,,,,
miconic,s2-3.pddl,selector,1,7,0.567,0.00100237,presolve,,,
miconic,s2-4.pddl,off,1,7,0.467,0.000937828,,,,
miconic,s2-4.pddl,on,1,7,0.467,0.000722633,,,,
miconic,s2-4.pddl,selector,1,7,0.669,0.000967755,presolve,,,
miconic,s20-0.pddl,off,1,64,628.593,627.355,,,,
miconic,s20-0.pddl,on,1,64,702.545,701.475,,,,
miconic,s20-0.pddl,selector,1,64,682.834,671.026,off,6425,6425,10.808
miconic,s20-1.pddl,off,1,66,29.069,28.3806,,,,
miconic,s20-1.pddl,on,1,66,34.818,34.0083,,,,
miconic,s20-1.pddl,selector,1,66,48.949,37.4759,off,11215,11215,10.904
miconic,s20-2.pddl,off,1,63,25.807,25.0713,,,,
miconic,s20-2.pddl,on,1,63,20.333,19.6549,,,,
miconic,s20-2.pddl,selector,1,63,35.926,24.3941,off,5237,5237,10.857
miconic,s20-3.pddl,off,1,63,69.410,68.5085,,,,
miconic,s20-3.pddl,on,1,63,70.299,69.5269,,,,
miconic,s20-3.pddl,selector,1,63,68.656,56.9379,off,6235,6235,11.055
miconic,s20-4.pddl,off,1,65,103.567,102.763,,,,
miconic,s20-4.pddl,on,1,65,122.709,121.801,,,,
miconic,s20-4.pddl,selector,1,65,111.965,100.264,off,4245,4245,11.001
miconic,s21-0.pddl,off,1,70,1120.145,1119.14,,,,
miconic,s21-0.pddl,on,1,70,1088.641,1087.46,,,,
miconic,s21-0.pddl,selector,1,70,1121.585,1109.45,off,6267,6267,11.105
miconic,s21-1.pddl,off,1,69,346.681,345.836,,,,
miconic,s21-1.pddl,on,1,69,342.098,341.095,,,,
miconic,s21-1.pddl,selector,1,69,338.125,326.088,off,5744,5744,11.108
miconic,s21-2.pddl,off,1,69,176.786,175.875,,,,
miconic,s21-2.pddl,on,1,69,146.677,145.904,,,,
miconic,s21-2.pddl,selector,1,69,203.496,191.943,off,11300,11300,10.856
miconic,s21-3.pddl,off,1,67,109.854,109.002,,,,
miconic,s21-3.pddl,on,1,67,132.335,131.391,,,,
miconic,s21-3.pddl,selector,1,67,115.083,103.336,off,10559,10559,11.008
miconic,s21-4.pddl,off,1,70,83.020,82.2378,,,,
miconic,s21-4.pddl,on,1,70,75.820,74.9579,,,,
miconic,s21-4.pddl,selector,1,70,98.791,87.1077,off,9082,9082,11.003
miconic,s22-0.pddl,off,1,73,438.817,437.527,,,,
miconic,s22-0.pddl,on,1,73,337.924,336.9,,,,
miconic,s22-0.pddl,selector,1,73,335.711,324.036,off,17373,17373,10.906
miconic,s22-1.pddl,off,1,70,523.386,522.444,,,,
miconic,s22-1.pddl,on,1,70,562.552,561.375,,,,
miconic,s22-1.pddl,selector,1,70,588.842,577.135,off,17399,17399,10.906
miconic,s22-2.pddl,off,1,71,1166.801,1165.52,,,,
miconic,s22-2.pddl,on,1,71,1058.661,1057.52,,,,
miconic,s22-2.pddl,selector,1,71,1084.664,1072.68,off,7363,7363,10.855
miconic,s22-3.pddl,off,1,76,371.300,370.386,,,,
miconic,s22-3.pddl,on,1,76,384.210,383.24,,,,
miconic,s22-3.pddl,selector,1,76,472.796,460.7,off,12015,12015,11.112
miconic,s22-4.pddl,off,1,72,219.378,218.457,,,,
miconic,s22-4.pddl,on,1,72,221.173,220.201,,,,
miconic,s22-4.pddl,selector,1,72,232.567,220.837,off,22020,22020,11.010
miconic,s23-0.pddl,off,1,76,1230.042,1228.56,,,,
miconic,s23-0.pddl,on,1,76,1160.637,1159.12,,,,
miconic,s23-0.pddl,selector,1,76,1199.378,1186.99,off,12775,12775,11.108
miconic,s23-1.pddl,off,1,76,553.073,551.891,,,,
miconic,s23-1.pddl,on,1,76,550.585,549.264,,,,
