domain,problem,config,solved,cost,search_time,mutex_nodes,sas_vars,co_edges,tr_nodes,fw_expanded,bw_expanded,fw_closed_nodes,bw_closed_nodes,peak_bdd_nodes,final_bdd_nodes,fw_steps,bw_steps,fw_truncated,bw_truncated
sokoban-opt11-strips,p11.pddl,tr-select,1,20,4.30654,,,,,,,,,,,,,,
sokoban-opt11-strips,p11.pddl,symk,1,20,17.1919,,34,,,,,,,,,,,,
sokoban-opt11-strips,p12.pddl,causal,1,2,9.62841,16784,220,,56261,648,6.85583e+68,12725,14,22053738,326879,858,1,0,0
sokoban-opt11-strips,p12.pddl,comb-w,1,2,9.04318,13070,220,64200,58371,648,6.85583e+68,12736,14,19969880,318852,858,1,0,0
sokoban-opt11-strips,p12.pddl,tr-select,1,2,10.7508,,,,,,,,,,,,,,
sokoban-opt11-strips,p12.pddl,symk,1,2,12.9661,,220,,,,,,,,,,,,
sokoban-opt11-strips,p13.pddl,causal,1,31,25.9618,156477,39,,12082,102433,3.38151e+15,233902,538906,11066216,2642867,370,356,0,0
sokoban-opt11-strips,p13.pddl,comb-w,1,31,11.6191,159925,39,816,15915,150632,3.38151e+15,178444,342937,9218440,2432216,394,322,0,0
sokoban-opt11-strips,p13.pddl,tr-select,1,31,15.4307,,,,,,,,,,,,,,
sokoban-opt11-strips,p13.pddl,symk,1,31,17.834,,39,,,,,,,,,,,,
sokoban-opt11-strips,p14.pddl,causal,1,32,3.88958,83626,43,,15172,23754,4.87859e+16,99473,46762,4124792,626905,626,196,0,0
sokoban-opt11-strips,p14.pddl,comb-w,1,32,8.42987,100906,43,1097,17214,60562,4.87859e+16,94330,30,5505514,938762,890,1,0,0
sokoban-opt11-strips,p14.pddl,tr-select,1,32,3.72713,,,,,,,,,,,,,,
sokoban-opt11-strips,p14.pddl,symk,1,32,3.2512,,43,,,,,,,,,,,,
sokoban-opt11-strips,p15.pddl,causal,1,49,5.44495,84937,51,,11464,71465,1.9391e+19,116526,97334,4872896,1043882,1346,798,0,0
sokoban-opt11-strips,p15.pddl,comb-w,1,49,8.32681,124178,51,1710,19588,97791,1.9391e+19,52652,26,6134044,1242682,2114,1,0,0
sokoban-opt11-strips,p15.pddl,tr-select,1,49,5.5918,,,,,,,,,,,,,,
sokoban-opt11-strips,p15.pddl,symk,1,49,8.62868,,51,,,,,,,,,,,,
sokoban-opt11-strips,p16.pddl,causal,1,76,370.451,67546,53,,30487,6.70007e+06,4.00825e+20,1768024,23,30893016,22560088,3010,0,0,0
sokoban-opt11-strips,p16.pddl,comb-w,1,76,166.407,204212,53,1424,25486,1.65397e+06,4.00825e+20,445742,1728621,17230920,12709161,1922,1158,0,0
sokoban-opt11-strips,p16.pddl,tr-select,1,76,161.772,,,,,,,,,,,,,,
sokoban-opt11-strips,p16.pddl,symk,1,76,301.667,,53,,,,,,,,,,,,
sokoban-opt11-strips,p17.pddl,causal,1,47,19.4301,107949,41,,13552,65679,2.67293e+16,114413,429098,10113712,1975047,594,966,0,0
sokoban-opt11-strips,p17.pddl,comb-w,1,47,19.3482,109654,41,902,16880,65679,2.67293e+16,147351,505182,9775430,2429192,594,966,0,0
sokoban-opt11-strips,p17.pddl,tr-select,1,47,15.0317,,,,,,,,,,,,,,
sokoban-opt11-strips,p17.pddl,symk,1,47,46.9639,,41,,,,,,,,,,,,
sokoban-opt11-strips,p18.pddl,causal,1,10,100.008,1735151,59,,41443,515874,4.35213e+25,2179220,16,21559090,10142838,280,0,0,0
sokoban-opt11-strips,p18.pddl,comb-w,1,10,131.271,1126681,59,2334,68080,515874,4.35213e+25,833455,16,20636224,7837839,280,0,0,0
sokoban-opt11-strips,p18.pddl,tr-select,1,10,94.2599,,,,,,,,,,,,,,
sokoban-opt11-strips,p18.pddl,symk,1,10,78.7793,,59,,,,,,,,,,,,
sokoban-opt11-strips,p19.pddl,causal,1,44,71.8847,89622,47,,28096,544680,2.03142e+18,445432,611508,11627294,5495035,990,688,0,0
sokoban-opt11-strips,p19.pddl,comb-w,1,44,412.449,93848,47,1229,20626,3.88702e+06,2.03142e+18,734294,30,22354206,16781350,1804,0,0,0
sokoban-opt11-strips,p19.pddl,tr-select,1,44,419.27,,,,,,,,,,,,,,
sokoban-opt11-strips,p19.pddl,symk,1,44,238.615,,47,,,,,,,,,,,,
sokoban-opt11-strips,p20.pddl,causal,1,31,64.8879,224390,35,,15213,633344,5.7171e+14,481581,801932,16647358,6285528,630,192,0,0
sokoban-opt11-strips,p20.pddl,comb-w,1,31,119.688,59373,35,711,21542,779512,5.7171e+14,595918,1129945,18902912,9383893,660,162,0,0
sokoban-opt11-strips,p20.pddl,tr-select,1,31,67.5905,,,,,,,,,,,,,,
sokoban-opt11-strips,p20.pddl,symk,1,31,58.8874,,35,,,,,,,,,,,,
spider-opt18-strips,p01.pddl,causal,1,16,20.4782,326454,172,,759783,6431,1.7127e+46,212538,67443,13114304,1992234,232,30,0,0
spider-opt18-strips,p01.pddl,comb-w,1,16,45.4412,431576,172,5467,1571883,6431,1.7127e+46,203946,59938,13894090,2973534,232,30,0,0
spider-opt18-strips,p01.pddl,tr-select,1,16,24.8367,,,,,,,,,,,,,,
spider-opt18-strips,p01.pddl,symk,1,16,37.0591,,170,,,,,,,,,,,,
spider-opt18-strips,p02.pddl,causal,1,23,65.5992,823040,224,,1243213,6067,1.2052e+60,251744,36560,18189556,3130320,348,20,0,0
spider-opt18-strips,p02.pddl,comb-w,1,23,90.5218,721708,224,9123,2632169,5978,1.2052e+60,359120,95505,15811362,4754474,341,36,0,0
spider-opt18-strips,p02.pddl,tr-select,1,23,54.5762,,,,,,,,,,,,,,
spider-opt18-strips,p02.pddl,symk,1,23,61.5304,,222,,,,,,,,,,,,
spider-opt18-strips,p03.pddl,causal,0,,,2616455,318,,2632524,,,,,,,,,,
spider-opt18-strips,p03.pddl,comb-w,0,,,2250474,318,19300,8528032,,,,,,,,,,
spider-opt18-strips,p03.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p03.pddl,symk,0,,,,316,,,,,,,,,,,,
spider-opt18-strips,p04.pddl,causal,0,,,5968693,378,,4678447,,,,,,,,,,
spider-opt18-strips,p04.pddl,comb-w,0,,,5515313,378,27871,12650019,,,,,,,,,,
spider-opt18-strips,p04.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p04.pddl,symk,0,,,,376,,,,,,,,,,,,
spider-opt18-strips,p05.pddl,causal,0,,,8099257,497,,7442774,,,,,,,,,,
spider-opt18-strips,p05.pddl,comb-w,0,,,8844667,497,43401,7247016,,,,,,,,,,
spider-opt18-strips,p05.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p05.pddl,symk,0,,,,494,,,,,,,,,,,,
spider-opt18-strips,p06.pddl,causal,0,,,12585000,631,,10708547,,,,,,,,,,
spider-opt18-strips,p06.pddl,comb-w,0,,,16696257,631,67308,9212108,,,,,,,,,,
spider-opt18-strips,p06.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p06.pddl,symk,0,,,,628,,,,,,,,,,,,
spider-opt18-strips,p07.pddl,causal,1,16,21.4448,364953,174,,786584,3251,1.7127e+46,118339,18490,12551182,1622003,282,12,0,0
spider-opt18-strips,p07.pddl,comb-w,1,16,56.5868,377126,174,4588,1562536,3251,1.7127e+46,154740,28703,13026412,2529395,282,12,0,0
spider-opt18-strips,p07.pddl,tr-select,1,16,19.0108,,,,,,,,,,,,,,
spider-opt18-strips,p07.pddl,symk,1,16,33.2283,,170,,,,,,,,,,,,
spider-opt18-strips,p08.pddl,causal,1,18,153.057,852147,225,,2069255,36524,4.82081e+60,1445167,576425,16425584,9035124,371,36,0,0
spider-opt18-strips,p08.pddl,comb-w,1,18,231.131,1498763,225,7043,2913310,41665,4.82081e+60,2148304,704176,19644884,11928920,396,18,0,0
spider-opt18-strips,p08.pddl,tr-select,1,18,127.94,,,,,,,,,,,,,,
spider-opt18-strips,p08.pddl,symk,1,18,124.063,,222,,,,,,,,,,,,
spider-opt18-strips,p09.pddl,causal,0,,,3020909,320,,3577032,,,,,,,,,,
spider-opt18-strips,p09.pddl,comb-w,0,,,2259148,320,13768,3682605,,,,,,,,,,
spider-opt18-strips,p09.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p09.pddl,symk,0,,,,316,,,,,,,,,,,,
spider-opt18-strips,p10.pddl,causal,0,,,1310946,378,,5248695,,,,,,,,,,
spider-opt18-strips,p10.pddl,comb-w,0,,,3776692,378,18451,13319652,,,,,,,,,,
spider-opt18-strips,p10.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p10.pddl,symk,0,,,,376,,,,,,,,,,,,
spider-opt18-strips,p11.pddl,causal,0,,,7523673,496,,8512851,,,,,,,,,,
spider-opt18-strips,p11.pddl,comb-w,0,,,10501348,496,33629,7937761,,,,,,,,,,
spider-opt18-strips,p11.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p11.pddl,symk,0,,,,494,,,,,,,,,,,,
spider-opt18-strips,p12.pddl,causal,0,,,8806296,630,,14713370,,,,,,,,,,
spider-opt18-strips,p12.pddl,comb-w,0,,,14870462,630,47827,43515649,,,,,,,,,,
spider-opt18-strips,p12.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p12.pddl,symk,0,,,,628,,,,,,,,,,,,
spider-opt18-strips,p13.pddl,causal,0,,,16774770,707,,20269242,,,,,,,,,,
spider-opt18-strips,p13.pddl,comb-w,0,,,8427830,707,60319,45756997,,,,,,,,,,
spider-opt18-strips,p13.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p13.pddl,symk,0,,,,704,,,,,,,,,,,,
spider-opt18-strips,p14.pddl,causal,1,10,46.1255,265803,173,,1652668,10316,1.7127e+46,360961,180047,16167018,3122106,158,15,0,0
spider-opt18-strips,p14.pddl,comb-w,1,10,45.9101,691231,173,5057,2343422,10316,1.7127e+46,445012,149756,19065410,4411486,158,15,0,0
spider-opt18-strips,p14.pddl,tr-select,1,10,24.9412,,,,,,,,,,,,,,
spider-opt18-strips,p14.pddl,symk,1,10,40.4554,,170,,,,,,,,,,,,
spider-opt18-strips,p15.pddl,causal,1,17,50.4665,681311,225,,1951622,1270,2.41041e+60,65323,29180,13721372,3173843,193,6,0,0
spider-opt18-strips,p15.pddl,comb-w,1,17,109.788,763417,225,8501,4035848,1270,2.41041e+60,78595,11093,17847186,5296160,192,7,0,0
spider-opt18-strips,p15.pddl,tr-select,1,17,33.3488,,,,,,,,,,,,,,
spider-opt18-strips,p15.pddl,symk,1,17,57.3404,,222,,,,,,,,,,,,
spider-opt18-strips,p16.pddl,causal,0,,,2539242,318,,5258156,,,,,,,,,,
spider-opt18-strips,p16.pddl,comb-w,0,,,1974826,318,15007,6840433,,,,,,,,,,
spider-opt18-strips,p16.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p16.pddl,symk,0,,,,316,,,,,,,,,,,,
spider-opt18-strips,p17.pddl,causal,0,,,6884530,379,,5245162,,,,,,,,,,
spider-opt18-strips,p17.pddl,comb-w,0,,,3304712,379,21685,6372506,,,,,,,,,,
spider-opt18-strips,p17.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p17.pddl,symk,0,,,,376,,,,,,,,,,,,
spider-opt18-strips,p18.pddl,causal,0,,,10491393,496,,8777726,,,,,,,,,,
spider-opt18-strips,p18.pddl,comb-w,0,,,7158118,496,34376,21184371,,,,,,,,,,
spider-opt18-strips,p18.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p18.pddl,symk,0,,,,494,,,,,,,,,,,,
spider-opt18-strips,p19.pddl,causal,0,,,12171906,630,,9886393,,,,,,,,,,
spider-opt18-strips,p19.pddl,comb-w,0,,,10695556,630,55952,37604305,,,,,,,,,,
spider-opt18-strips,p19.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p19.pddl,symk,0,,,,628,,,,,,,,,,,,
spider-opt18-strips,p20.pddl,causal,0,,,11457400,706,,13998665,,,,,,,,,,
spider-opt18-strips,p20.pddl,comb-w,0,,,20408724,706,68748,37463221,,,,,,,,,,
spider-opt18-strips,p20.pddl,tr-select,0,,,,,,,,,,,,,,,,
spider-opt18-strips,p20.pddl,symk,0,,,,704,,,,,,,,,,,,
storage,p01.pddl,causal,1,3,0.00107528,28,7,,90,2,74,14,11,1022,305,1,2,0,0
storage,p01.pddl,comb-w,1,3,0.000751728,31,7,15,90,2,74,11,13,1022,314,1,2,0,0
storage,p01.pddl,tr-select,1,3,0.000677828,,,,,,,,,,,,,,
storage,p01.pddl,symk,1,3,0.000680882,,6,,,,,,,,,,,,
storage,p02.pddl,causal,1,3,0.00398344,185,10,,514,2,2588,20,75,5110,1408,2,1,0,0
storage,p02.pddl,comb-w,1,3,0.00215,78,10,36,353,2,2588,15,56,4088,1113,2,1,0,0
storage,p02.pddl,tr-select,1,3,0.00202133,,,,,,,,,,,,,,
storage,p02.pddl,symk,1,3,0.002727,,9,,,,,,,,,,,,
storage,p03.pddl,causal,1,3,0.00684993,596,13,,1267,2,112288,25,332,17374,3844,2,1,0,0
storage,p03.pddl,comb-w,1,3,0.0051835,247,13,74,1193,2,112288,30,227,13286,3258,2,1,0,0
storage,p03.pddl,tr-select,1,3,0.00662717,,,,,,,,,,,,,,
storage,p03.pddl,symk,1,3,0.00653005,,12,,,,,,,,,,,,
storage,p04.pddl,causal,1,8,0.00806975,798,14,,1028,49,44224,247,168,18396,3883,6,2,0,0
storage,p04.pddl,comb-w,1,8,0.00728327,620,14,53,1046,49,44224,231,179,15330,3594,6,2,0,0
storage,p04.pddl,tr-select,1,8,0.0082706,,,,,,,,,,,,,,
storage,p04.pddl,symk,1,8,0.0136175,,12,,,,,,,,,,,,
storage,p05.pddl,causal,1,8,0.0200406,4295,16,,2696,137,806272,540,1144,36792,11124,7,1,0,0
storage,p05.pddl,comb-w,1,8,0.0230487,2262,16,82,2592,137,806272,536,1037,40880,10011,7,1,0,0
storage,p05.pddl,tr-select,1,8,0.0256916,,,,,,,,,,,,,,
storage,p05.pddl,symk,1,8,0.0187769,,14,,,,,,,,,,,,
storage,p06.pddl,causal,1,8,0.0874455,10114,18,,4605,265,1.42497e+07,1211,4033,111398,28663,7,1,0,0
storage,p06.pddl,comb-w,1,8,0.0449794,6492,18,117,5259,265,1.42497e+07,996,3241,96068,23554,7,1,0,0
storage,p06.pddl,tr-select,1,8,0.0543708,,,,,,,,,,,,,,
storage,p06.pddl,symk,1,8,0.0759101,,16,,,,,,,,,,,,
storage,p07.pddl,causal,1,14,0.100076,42262,20,,3790,756,1.02572e+07,2639,2509,123662,56631,13,1,0,0
storage,p07.pddl,comb-w,1,14,0.0805282,17837,20,126,3310,756,1.02572e+07,2401,2002,97090,32424,13,1,0,0
storage,p07.pddl,tr-select,1,14,0.0733953,,,,,,,,,,,,,,
storage,p07.pddl,symk,1,14,0.0612532,,17,,,,,,,,,,,,
storage,p08.pddl,causal,1,12,0.292195,59364,22,,10043,7495,2.72842e+08,11204,14520,500780,130250,11,1,0,0
storage,p08.pddl,comb-w,1,12,0.321485,48435,22,180,7442,7495,2.72842e+08,14044,13419,451724,113186,11,1,0,0
storage,p08.pddl,tr-select,1,12,0.301131,,,,,,,,,,,,,,
storage,p08.pddl,symk,1,12,0.297537,,19,,,,,,,,,,,,
storage,p09.pddl,causal,1,11,0.775195,28094,24,,17049,17777,7.08041e+09,22467,46618,1032220,195479,10,1,0,0
storage,p09.pddl,comb-w,1,11,0.721753,95654,24,243,17561,17777,7.08041e+09,25496,38373,1010758,226918,10,1,0,0
storage,p09.pddl,tr-select,1,11,0.682202,,,,,,,,,,,,,,
storage,p09.pddl,symk,1,11,0.694148,,21,,,,,,,,,,,,
storage,p10.pddl,causal,1,18,0.616794,58265,26,,9937,16827,3.04378e+09,30870,54944,800226,192012,16,2,0,0
storage,p10.pddl,comb-w,1,18,1.23379,79391,26,242,8634,16827,3.04378e+09,26653,30614,1101716,211836,15,3,0,0
storage,p10.pddl,tr-select,1,18,0.649516,,,,,,,,,,,,,,
storage,p10.pddl,symk,1,18,0.591377,,22,,,,,,,,,,,,
storage,p11.pddl,causal,1,17,7.61116,113603,28,,25235,209582,1.06393e+11,118702,203667,4448766,845233,16,1,0,0
storage,p11.pddl,comb-w,1,17,4.50272,166362,28,328,21390,130400,1.06414e+11,116705,117099,5150880,706044,14,3,0,0
storage,p11.pddl,tr-select,1,17,6.14213,,,,,,,,,,,,,,
storage,p11.pddl,symk,1,17,4.05956,,24,,,,,,,,,,,,
storage,p12.pddl,causal,1,16,31.2661,105551,30,,68587,1.12242e+06,3.64485e+12,462198,794994,13573182,1964085,15,1,0,0
storage,p12.pddl,comb-w,1,16,35.9362,255029,30,426,36594,607133,3.64518e+12,406540,659923,19855416,2375065,14,2,0,0
storage,p12.pddl,tr-select,1,16,25.3417,,,,,,,,,,,,,,
storage,p12.pddl,symk,1,16,20.8666,,26,,,,,,,,,,,,
storage,p13.pddl,causal,1,18,1.7555,251677,42,,12815,29316,1.09959e+12,52557,69005,2433382,522319,11,7,0,0
storage,p13.pddl,comb-w,1,18,1.62166,232311,42,410,13007,29316,1.09959e+12,41308,43265,2177882,449360,11,7,0,0
storage,p13.pddl,tr-select,1,18,1.89789,,,,,,,,,,,,,,
storage,p13.pddl,symk,1,18,1.85637,,27,,,,,,,,,,,,
storage,p14.pddl,causal,1,19,19.5033,192953,44,,37633,391177,4.76439e+13,380165,555091,14123018,2138598,14,5,0,0
storage,p14.pddl,comb-w,1,19,18.9669,174931,44,535,28460,391177,4.76439e+13,335499,638423,14739284,2182211,14,5,0,0
storage,p14.pddl,tr-select,1,19,24.729,,,,,,,,,,,,,,
storage,p14.pddl,symk,1,19,29.5742,,29,,,,,,,,,,,,
storage,p15.pddl,causal,0,,,299757,46,,76066,,,,,,,,,,
storage,p15.pddl,comb-w,1,18,182.701,597104,46,675,74652,2.42664e+06,2.02893e+15,1641660,2492662,28734552,9482482,13,5,0,0
storage,p15.pddl,tr-select,1,18,165.574,,,,,,,,,,,,,,
storage,p15.pddl,symk,1,18,840.339,,31,,,,,,,,,,,,
storage,p16.pddl,causal,0,,,526333,54,,131879,,,,,,,,,,
storage,p16.pddl,comb-w,0,,,588429,54,999,192106,,,,,,,,,,
storage,p16.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p16.pddl,symk,0,,,,36,,,,,,,,,,,,
storage,p17.pddl,causal,0,,,777250,62,,372406,,,,,,,,,,
storage,p17.pddl,comb-w,0,,,772041,62,1407,226451,,,,,,,,,,
storage,p17.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p17.pddl,symk,0,,,,41,,,,,,,,,,,,
storage,p18.pddl,causal,0,,,784467,70,,678024,,,,,,,,,,
storage,p18.pddl,comb-w,0,,,769863,70,1908,691739,,,,,,,,,,
storage,p18.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p18.pddl,symk,0,,,,46,,,,,,,,,,,,
storage,p19.pddl,causal,0,,,5191186,96,,1706414,,,,,,,,,,
storage,p19.pddl,comb-w,0,,,1324005,96,2511,1639817,,,,,,,,,,
storage,p19.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p19.pddl,symk,0,,,,51,,,,,,,,,,,,
storage,p20.pddl,causal,0,,,7306563,106,,2634120,,,,,,,,,,
storage,p20.pddl,comb-w,0,,,1533170,106,3225,2113983,,,,,,,,,,
storage,p20.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p20.pddl,symk,0,,,,56,,,,,,,,,,,,
storage,p21.pddl,causal,0,,,3468930,118,,3945218,,,,,,,,,,
storage,p21.pddl,comb-w,0,,,3643063,118,4631,4016865,,,,,,,,,,
storage,p21.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p21.pddl,symk,0,,,,63,,,,,,,,,,,,
storage,p22.pddl,causal,0,,,8732242,128,,4080940,,,,,,,,,,
storage,p22.pddl,comb-w,0,,,7888436,128,5688,4250998,,,,,,,,,,
storage,p22.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p22.pddl,symk,0,,,,68,,,,,,,,,,,,
storage,p23.pddl,causal,0,,,5725276,164,,4346592,,,,,,,,,,
storage,p23.pddl,comb-w,0,,,3731368,164,6890,4278258,,,,,,,,,,
storage,p23.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p23.pddl,symk,0,,,,73,,,,,,,,,,,,
storage,p24.pddl,causal,0,,,10989623,176,,5700466,,,,,,,,,,
storage,p24.pddl,comb-w,0,,,3456264,176,8246,6245700,,,,,,,,,,
storage,p24.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p24.pddl,symk,0,,,,78,,,,,,,,,,,,
storage,p25.pddl,causal,0,,,8638642,188,,6954566,,,,,,,,,,
storage,p25.pddl,comb-w,0,,,9125645,188,9765,5021641,,,,,,,,,,
storage,p25.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p25.pddl,symk,0,,,,83,,,,,,,,,,,,
storage,p26.pddl,causal,0,,,6439753,202,,9041444,,,,,,,,,,
storage,p26.pddl,comb-w,0,,,5558337,202,12616,9164755,,,,,,,,,,
storage,p26.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p26.pddl,symk,0,,,,90,,,,,,,,,,,,
storage,p27.pddl,causal,0,,,7301049,248,,8438438,,,,,,,,,,
storage,p27.pddl,comb-w,0,,,6489727,248,14620,8886386,,,,,,,,,,
storage,p27.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p27.pddl,symk,0,,,,95,,,,,,,,,,,,
storage,p28.pddl,causal,0,,,9271143,262,,9951950,,,,,,,,,,
storage,p28.pddl,comb-w,0,,,10133939,262,16821,9258944,,,,,,,,,,
storage,p28.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p28.pddl,symk,0,,,,100,,,,,,,,,,,,
storage,p29.pddl,causal,0,,,7555951,276,,8329432,,,,,,,,,,
storage,p29.pddl,comb-w,0,,,11455326,276,19228,10501682,,,,,,,,,,
storage,p29.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p29.pddl,symk,0,,,,105,,,,,,,,,,,,
storage,p30.pddl,causal,0,,,14429879,290,,13053556,,,,,,,,,,
storage,p30.pddl,comb-w,0,,,12699726,290,21850,11799635,,,,,,,,,,
storage,p30.pddl,tr-select,0,,,,,,,,,,,,,,,,
storage,p30.pddl,symk,0,,,,110,,,,,,,,,,,,
termes-opt18-strips,p01.pddl,causal,1,36,0.201907,0,13,,11057,14998,14631,2144,2503,288204,26115,18,18,0,0
termes-opt18-strips,p01.pddl,comb-w,1,36,0.177732,0,13,0,11057,14998,14631,2144,2503,288204,26115,18,18,0,0
termes-opt18-strips,p01.pddl,tr-select,1,36,0.19161,,,,,,,,,,,,,,
termes-opt18-strips,p01.pddl,symk,1,36,0.183638,,13,,,,,,,,,,,,
termes-opt18-strips,p02.pddl,causal,1,54,0.489037,0,13,,11057,113270,27799,7705,7537,515088,66910,27,27,0,0
termes-opt18-strips,p02.pddl,comb-w,1,54,0.541791,0,13,0,11057,113270,27799,7705,7537,515088,66910,27,27,0,0
termes-opt18-strips,p02.pddl,tr-select,1,54,0.538653,,,,,,,,,,,,,,
termes-opt18-strips,p02.pddl,symk,1,54,0.499238,,13,,,,,,,,,,,,
termes-opt18-strips,p03.pddl,causal,1,68,2.00096,0,13,,37772,274739,241689,17908,19268,1923404,196341,32,36,0,0
termes-opt18-strips,p03.pddl,comb-w,1,68,1.84295,0,13,0,37772,274739,241689,17908,19268,1923404,196341,32,36,0,0
termes-opt18-strips,p03.pddl,tr-select,1,68,2.04127,,,,,,,,,,,,,,
termes-opt18-strips,p03.pddl,symk,1,68,2.60492,,13,,,,,,,,,,,,
termes-opt18-strips,p04.pddl,causal,1,80,4.83532,0,13,,45089,1.10951e+06,752593,59503,65229,4215750,530755,41,39,0,0
termes-opt18-strips,p04.pddl,comb-w,1,80,4.68146,0,13,0,45089,1.10951e+06,752593,59503,65229,4215750,530755,41,39,0,0
termes-opt18-strips,p04.pddl,tr-select,1,80,10.8041,,,,,,,,,,,,,,
termes-opt18-strips,p04.pddl,symk,1,80,5.66699,,13,,,,,,,,,,,,
termes-opt18-strips,p05.pddl,causal,1,132,106.344,0,13,,127326,6.19549e+06,4.73751e+06,192312,197933,13784736,2502220,56,76,0,0
termes-opt18-strips,p05.pddl,comb-w,1,132,61.031,0,13,0,127326,6.19549e+06,4.73751e+06,192312,197933,13784736,2502220,56,76,0,0
termes-opt18-strips,p05.pddl,tr-select,1,132,126.535,,,,,,,,,,,,,,
termes-opt18-strips,p05.pddl,symk,1,132,84.3133,,13,,,,,,,,,,,,
termes-opt18-strips,p06.pddl,causal,1,164,482.738,0,13,,127326,3.26934e+07,1.43479e+07,962365,1098165,24164168,10633349,76,88,0,0
termes-opt18-strips,p06.pddl,comb-w,1,164,286.751,0,13,0,127326,3.26934e+07,1.43479e+07,962365,1098165,24588298,10633349,76,88,0,0
termes-opt18-strips,p06.pddl,tr-select,1,164,722.246,,,,,,,,,,,,,,
termes-opt18-strips,p06.pddl,symk,1,164,472.488,,13,,,,,,,,,,,,
termes-opt18-strips,p07.pddl,causal,0,,,0,13,,67180,,,,,,,,,,
termes-opt18-strips,p07.pddl,comb-w,0,,,0,13,0,67180,,,,,,,,,,
termes-opt18-strips,p07.pddl,tr-select,0,,,,,,,,,,,,,,,,
termes-opt18-strips,p07.pddl,symk,0,,,,13,,,,,,,,,,,,
termes-opt18-strips,p08.pddl,causal,0,,,0,13,,67180,,,,,,,,,,
termes-opt18-strips,p08.pddl,comb-w,0,,,0,13,0,67180,,,,,,,,,,
termes-opt18-strips,p08.pddl,tr-select,0,,,,,,,,,,,,,,,,
termes-opt18-strips,p08.pddl,symk,0,,,,13,,,,,,,,,,,,
termes-opt18-strips,p09.pddl,causal,0,,,0,13,,81537,,,,,,,,,,
termes-opt18-strips,p09.pddl,comb-w,0,,,0,13,0,81537,,,,,,,,,,
termes-opt18-strips,p09.pddl,tr-select,0,,,,,,,,,,,,,,,,
termes-opt18-strips,p09.pddl,symk,0,,,,13,,,,,,,,,,,,
termes-opt18-strips,p10.pddl,causal,0,,,0,13,,81537,,,,,,,,,,
termes-opt18-strips,p10.pddl,comb-w,0,,,0,13,0,81537,,,,,,,,,,
termes-opt18-strips,p10.pddl,tr-select,0,,,,,,,,,,,,,,,,
termes-opt18-strips,p10.pddl,symk,0,,,,13,,,,,,,,,,,,
termes-opt18-strips,p11.pddl,causal,1,66,1.07588,0,13,,13350,449335,188634,24439,29764,1201872,190773,35,31,0,0
termes-opt18-strips,p11.pddl,comb-w,1,66,1.15399,0,13,0,13350,449335,188634,24439,29764,1201872,190773,35,31,0,0
termes-opt18-strips,p11.pddl,tr-select,1,66,2.10303,,,,,,,,,,,,,,
termes-opt18-strips,p11.pddl,symk,1,66,2.76696,,13,,,,,,,,,,,,
termes-opt18-strips,p12.pddl,causal,1,46,0.357478,0,13,,13350,93389,26250,7034,7324,463988,59720,26,20,0,0
termes-opt18-strips,p12.pddl,comb-w,1,46,0.584318,0,13,0,13350,93389,26250,7034,7324,463988,59720,26,20,0,0
termes-opt18-strips,p12.pddl,tr-select,1,46,0.592425,,,,,,,,,,,,,,
termes-opt18-strips,p12.pddl,symk,1,46,0.441711,,13,,,,,,,,,,,,
termes-opt18-strips,p13.pddl,causal,1,92,14.0521,0,13,,37772,3.73557e+06,1.035e+06,130311,140699,8627724,1255878,51,41,0,0
termes-opt18-strips,p13.pddl,comb-w,1,92,17.1075,0,13,0,37772,3.73557e+06,1.035e+06,130311,140699,8627724,1255878,51,41,0,0
